"OPTION_ITEM_ID","BRAND_ID","OPTION_NAME","OPTION_DESC","OPTION_PRICE","OPTION_TYPE","OPTION_CATEGORY","SELECT_RULE"
20992,20002,NIRO_HYBRID_Signature | 선루프 + LED 실내등,선루프 및 LED 실내등(맵램프/룸램프/러기지램프) 적용,590000,SINGLE,etc,MULTI
20993,20002,NIRO_HYBRID_Signature | 스마트 엣지 팩,C필러 칼라 가니쉬(스마트 엣지 팩),400000,SINGLE,etc,MULTI
20994,20002,NIRO_HYBRID_Signature | 스마트 커넥트,"기아 디지털 키 2 터치, 크롬&터치타입 아웃사이드 도어핸들, 빌트인 캠, 보조배터리",590000,SINGLE,etc,MULTI
20995,20002,NIRO_HYBRID_Signature | 하만카돈 사운드,"하만카돈 프리미엄 사운드(8스피커, 외장앰프)",800000,SINGLE,etc,MULTI
20996,20002,NIRO_HYBRID_Signature | 하이테크,"슈퍼비전 클러스터(10.25인치 칼라 TFT LCD/테마형 클러스터 기능 지원), 220V 인버터",450000,SINGLE,etc,MULTI
20997,20002,NIRO_HYBRID_Signature | HUD,헤드업 디스플레이,200000,SINGLE,etc,MULTI
20998,20002,NIRO_HYBRID_Signature | 엣지 팩,C필러 칼라 가니쉬(엣지 팩),200000,SINGLE,etc,MULTI
20999,20002,NIRO_HYBRID_Trendy | 차량 보호 필름,프런트/리어 범퍼 사이드 등 차량 보호 필름 부착,350000,SINGLE,etc,MULTI
21000,20002,NIRO_HYBRID_Prestige | 차량 보호 필름,프런트/리어 범퍼 사이드 등 차량 보호 필름 부착,350000,SINGLE,etc,MULTI
21001,20002,NIRO_HYBRID_Prestige | 마이컴포트 패키지,LED 오버헤드/룸/선바이저/러기지 램프 및 러기지 스크린 구성,100000,SINGLE,etc,MULTI
21002,20002,NIRO_HYBRID_Best Selection | 차량 보호 필름,프런트/리어 범퍼 사이드 등 차량 보호 필름 부착,350000,SINGLE,etc,MULTI
21003,20002,NIRO_HYBRID_Signature | 차량 보호 필름,프런트/리어 범퍼 사이드 등 차량 보호 필름 부착,350000,SINGLE,etc,MULTI
21004,20002,NIRO_HYBRID_Signature | 마이컴포트 패키지,LED 오버헤드/룸/선바이저/러기지 램프 및 러기지 스크린 구성,100000,SINGLE,etc,MULTI
21005,20002,SORENTO_G25T_Prestige | 드라이브 와이즈,전방/후측방/후방 교차 충돌방지 보조 등 ADAS 강화(전 트림),1290000,SINGLE,assistant,MULTI
21006,20002,SORENTO_G25T_Prestige | HUD + 빌트인 캠 2,"헤드업 디스플레이, 빌트인 캠 2, 증강현실 내비게이션",1190000,SINGLE,assistant,MULTI
21007,20002,SORENTO_G25T_Prestige | 파노라마 선루프,파노라마 선루프 ※ 스타일 선택 시 선택 가능,1090000,SINGLE,etc,MULTI
21008,20002,SORENTO_D22_Prestige_BASIC | 5인승(기본),"5인승 기본 구성",0,SINGLE,seats,SINGLE
21009,20002,SORENTO_D22_Prestige | 6인승,"2열 독립시트 및 3열 시트 포함 6인승 구성",840000,SINGLE,seats,SINGLE
21010,20002,SORENTO_D22_Prestige | 7인승,"3열 시트 포함 7인승 구성",690000,SINGLE,seats,SINGLE
21011,20002,SORENTO_D22_Prestige | 전자식 4WD,전자식 4WD 및 터레인 모드(오토/스노우/머드/샌드),2320000,SINGLE,etc,MULTI
21012,20002,SORENTO_D22_Prestige | 스타일,휠/램프 등 스타일 사양 업그레이드,1240000,SINGLE,wheel,MULTI
21013,20002,SORENTO_D22_Prestige | 12.3인치 클러스터,"12.3인치 풀사이즈 칼라 클러스터 및 커브드 디스플레이",590000,SINGLE,etc,MULTI
21014,20002,SORENTO_D22_Prestige | 드라이브 와이즈,전방/후측방/후방 교차 충돌방지 보조 등 ADAS 강화(전 트림),1290000,SINGLE,assistant,MULTI
21015,20002,SORENTO_D22_Prestige | HUD + 빌트인 캠 2,"헤드업 디스플레이, 빌트인 캠 2, 증강현실 내비게이션",1190000,SINGLE,assistant,MULTI
21016,20002,SORENTO_D22_Prestige | 파노라마 선루프,파노라마 선루프 ※ 스타일 선택 시 선택 가능,1090000,SINGLE,etc,MULTI
21017,20002,SORENTO_G25T_Noblesse_BASIC | 5인승(기본),"5인승 기본 구성",0,SINGLE,seats,SINGLE
21018,20002,SORENTO_G25T_Noblesse | 6인승,"2열 독립시트 및 3열 시트 포함 6인승 구성",840000,SINGLE,seats,SINGLE
21019,20002,SORENTO_G25T_Noblesse | 7인승,"3열 시트 포함 7인승 구성",690000,SINGLE,seats,SINGLE
21020,20002,SORENTO_G25T_Noblesse | 전자식 4WD,전자식 4WD 및 터레인 모드(오토/스노우/머드/샌드),2320000,SINGLE,etc,MULTI
21021,20002,SORENTO_G25T_Noblesse | 스타일,휠/램프 등 스타일 사양 업그레이드,1140000,SINGLE,wheel,MULTI
21022,20002,SORENTO_G25T_Noblesse_BASIC | 12.3인치 클러스터,"12.3인치 클러스터 기본 적용",0,SINGLE,etc,MULTI
21023,20002,SORENTO_G25T_Noblesse | 드라이브 와이즈,전방/후측방/후방 교차 충돌방지 보조 등 ADAS 강화(전 트림),1290000,SINGLE,assistant,MULTI
21024,20002,SORENTO_G25T_Noblesse | HUD + 빌트인 캠 2,"헤드업 디스플레이, 빌트인 캠 2, 증강현실 내비게이션",1190000,SINGLE,assistant,MULTI
21025,20002,SORENTO_G25T_Noblesse | 스마트 커넥트,"지문 인증 시스템, 디지털 센터 미러 등(트림별 상이)",800000,SINGLE,etc,MULTI
21026,20002,SORENTO_G25T_Noblesse | KRELL 프리미엄 사운드,"KRELL 프리미엄 사운드(12스피커, 외장앰프), 후석 대화모드",640000,SINGLE,etc,MULTI
21027,20002,SORENTO_G25T_Noblesse | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
21028,20002,SORENTO_D22_Noblesse_BASIC | 5인승(기본),"5인승 기본 구성",0,SINGLE,seats,SINGLE
21029,20002,SORENTO_D22_Noblesse | 6인승,"2열 독립시트 및 3열 시트 포함 6인승 구성",840000,SINGLE,seats,SINGLE
21030,20002,SORENTO_D22_Noblesse | 7인승,"3열 시트 포함 7인승 구성",690000,SINGLE,seats,SINGLE
21031,20002,SORENTO_D22_Noblesse | 전자식 4WD,전자식 4WD 및 터레인 모드(오토/스노우/머드/샌드),2320000,SINGLE,etc,MULTI
21032,20002,SORENTO_D22_Noblesse | 스타일,휠/램프 등 스타일 사양 업그레이드,1140000,SINGLE,wheel,MULTI
21033,20002,SORENTO_D22_Noblesse_BASIC | 12.3인치 클러스터,"12.3인치 클러스터 기본 적용",0,SINGLE,etc,MULTI
21034,20002,SORENTO_D22_Noblesse | 드라이브 와이즈,전방/후측방/후방 교차 충돌방지 보조 등 ADAS 강화(전 트림),1290000,SINGLE,assistant,MULTI
21035,20002,SORENTO_D22_Noblesse | HUD + 빌트인 캠 2,"헤드업 디스플레이, 빌트인 캠 2, 증강현실 내비게이션",1190000,SINGLE,assistant,MULTI
21036,20002,SORENTO_D22_Noblesse | 스마트 커넥트,"지문 인증 시스템, 디지털 센터 미러 등(트림별 상이)",800000,SINGLE,etc,MULTI
21037,20002,SORENTO_D22_Noblesse | KRELL 프리미엄 사운드,"KRELL 프리미엄 사운드(12스피커, 외장앰프), 후석 대화모드",640000,SINGLE,etc,MULTI
21038,20002,SORENTO_D22_Noblesse | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
21039,20002,SORENTO_G25T_Signature_BASIC | 5인승(기본),"5인승 기본 구성",0,SINGLE,seats,SINGLE
21040,20002,SORENTO_G25T_Signature | 6인승,"2열 독립시트 및 3열 시트 포함 6인승 구성",840000,SINGLE,seats,SINGLE
21041,20002,SORENTO_G25T_Signature | 7인승,"3열 시트 포함 7인승 구성",690000,SINGLE,seats,SINGLE
21042,20002,SORENTO_G25T_Signature | 전자식 4WD,전자식 4WD 및 터레인 모드(오토/스노우/머드/샌드),2320000,SINGLE,etc,MULTI
21043,20002,SORENTO_G25T_Signature_BASIC | 스타일,스타일 기본 적용,0,SINGLE,wheel,MULTI
21044,20002,SORENTO_G25T_Signature | 컴포트,시트/내장 고급 사양(트림별 상이),1090000,SINGLE,interior,MULTI
21045,20002,SORENTO_G25T_Signature_BASIC | 12.3인치 클러스터,"12.3인치 클러스터 기본 적용",0,SINGLE,etc,MULTI
21046,20002,SORENTO_G25T_Signature | 드라이브 와이즈,전방/후측방/후방 교차 충돌방지 보조 등 ADAS 강화(전 트림),1290000,SINGLE,assistant,MULTI
21047,20002,SORENTO_G25T_Signature | HUD + 빌트인 캠 2,"헤드업 디스플레이, 빌트인 캠 2, 증강현실 내비게이션",1190000,SINGLE,assistant,MULTI
21048,20002,SORENTO_G25T_Signature | 스마트 커넥트,"지문 인증 시스템, 디지털 센터 미러 등(트림별 상이)",700000,SINGLE,etc,MULTI
21049,20002,SORENTO_G25T_Signature | KRELL 프리미엄 사운드,"KRELL 프리미엄 사운드(12스피커, 외장앰프), 후석 대화모드",640000,SINGLE,etc,MULTI
21050,20002,SORENTO_G25T_Signature | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
21051,20002,SORENTO_D22_Signature_BASIC | 5인승(기본),"5인승 기본 구성",0,SINGLE,seats,SINGLE
21052,20002,SORENTO_D22_Signature | 6인승,"2열 독립시트 및 3열 시트 포함 6인승 구성",840000,SINGLE,seats,SINGLE
21053,20002,SORENTO_D22_Signature | 7인승,"3열 시트 포함 7인승 구성",690000,SINGLE,seats,SINGLE
21054,20002,SORENTO_D22_Signature | 전자식 4WD,전자식 4WD 및 터레인 모드(오토/스노우/머드/샌드),2320000,SINGLE,etc,MULTI
21055,20002,SORENTO_D22_Signature_BASIC | 스타일,스타일 기본 적용,0,SINGLE,wheel,MULTI
20849,20002,SORENTO_D22_Prestige | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20850,20002,SORENTO_D22_Prestige | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20851,20002,SORENTO_D22_Prestige | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20852,20002,SORENTO_D22_Prestige | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20853,20002,SORENTO_D22_Noblesse | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링 ※ 스타일 선택 시 선택 가능",11100000,SINGLE,etc,MULTI
20854,20002,SORENTO_D22_Noblesse | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20855,20002,SORENTO_D22_Noblesse | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20856,20002,SORENTO_D22_Noblesse | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20857,20002,SORENTO_D22_Noblesse | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20858,20002,SORENTO_D22_Signature | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20859,20002,SORENTO_D22_Signature | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20860,20002,SORENTO_D22_Signature | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20861,20002,SORENTO_D22_Signature | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20862,20002,SORENTO_D22_Signature | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20863,20002,SORENTO_D22_X-Line | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20864,20002,SORENTO_D22_X-Line | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20865,20002,SORENTO_D22_X-Line | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20866,20002,SORENTO_D22_X-Line | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20867,20002,SORENTO_D22_X-Line | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20868,20002,SORENTO_HEV2WD_Prestige | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20869,20002,SORENTO_HEV2WD_Prestige | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20870,20002,SORENTO_HEV2WD_Prestige | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20871,20002,SORENTO_HEV2WD_Prestige | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20872,20002,SORENTO_HEV2WD_Prestige | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20873,20002,SORENTO_HEV2WD_Noblesse | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20874,20002,SORENTO_HEV2WD_Noblesse | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20875,20002,SORENTO_HEV2WD_Noblesse | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20876,20002,SORENTO_HEV2WD_Noblesse | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20877,20002,SORENTO_HEV2WD_Noblesse | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20878,20002,SORENTO_HEV2WD_Signature | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20879,20002,SORENTO_HEV2WD_Signature | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20880,20002,SORENTO_HEV2WD_Signature | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20881,20002,SORENTO_HEV2WD_Signature | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20882,20002,SORENTO_HEV2WD_Signature | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20883,20002,SORENTO_HEV2WD_X-Line | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20884,20002,SORENTO_HEV2WD_X-Line | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20885,20002,SORENTO_HEV2WD_X-Line | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20886,20002,SORENTO_HEV2WD_X-Line | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20887,20002,SORENTO_HEV2WD_X-Line | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20888,20002,SORENTO_HEV4WD_Prestige | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20889,20002,SORENTO_HEV4WD_Prestige | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20890,20002,SORENTO_HEV4WD_Prestige | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20891,20002,SORENTO_HEV4WD_Prestige | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20892,20002,SORENTO_HEV4WD_Prestige | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20893,20002,SORENTO_HEV4WD_Noblesse | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20894,20002,SORENTO_HEV4WD_Noblesse | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20895,20002,SORENTO_HEV4WD_Noblesse | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20896,20002,SORENTO_HEV4WD_Noblesse | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20897,20002,SORENTO_HEV4WD_Noblesse | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20898,20002,SORENTO_HEV4WD_Signature | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20899,20002,SORENTO_HEV4WD_Signature | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20900,20002,SORENTO_HEV4WD_Signature | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20901,20002,SORENTO_HEV4WD_Signature | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20902,20002,SORENTO_HEV4WD_Signature | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20903,20002,SORENTO_HEV4WD_X-Line | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20904,20002,SORENTO_HEV4WD_X-Line | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20905,20002,SORENTO_HEV4WD_X-Line | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20906,20002,SORENTO_HEV4WD_X-Line | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20907,20002,SORENTO_HEV4WD_X-Line | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20908,20002,SPORTAGE_G16T_Prestige | 전자식 4WD,"전자식 4WD, 터레인 모드(오토/스노우/머드/샌드)",2230000,SINGLE,etc,MULTI
20909,20002,SPORTAGE_G16T_Prestige | 스타일,"235/60 R18 타이어&전면가공 휠, 프로젝션 LED 헤드램프, 프론트/리어 LED 턴시그널램프, 다이내믹 웰컴 라이트",690000,SINGLE,wheel,MULTI
20910,20002,SPORTAGE_G16T_Prestige | 12.3인치 내비게이션,"12.3인치 내비게이션(기아 커넥트, 폰 프로젝션, 인카페이먼트) + 하이패스 자동결제 시스템(e hi-pass) + 1열 통풍시트 포함",890000,SINGLE,etc,MULTI
20911,20002,SPORTAGE_G16T_Prestige | 빌트인 캠 2,"빌트인 캠 2, 증강현실 내비게이션 ※ 12.3인치 내비게이션 적용 시 선택 가능",450000,SINGLE,etc,MULTI
20912,20002,SPORTAGE_G16T_Prestige | 파노라마 선루프,파노라마 선루프 + 루프랙 포함,1190000,SINGLE,etc,MULTI
20913,20002,SPORTAGE_G16T_Prestige_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20914,20002,SPORTAGE_G16T_Prestige | 차량 보호 필름 I,"프론트/리어 범퍼 사이드, O/S 미러, 도어 스텝",2900000,SINGLE,etc,MULTI
20915,20002,SPORTAGE_G16T_Prestige | 차량 보호 필름 II,"프론트/리어 도어 중앙부 및 엣지, 주유구 도어 등, 12.3인치 디스플레이 부분",3200000,SINGLE,etc,MULTI
20916,20002,SPORTAGE_G16T_Prestige | 러기지 패키지,러기지 스크린 + 러기지 네트,1200000,SINGLE,etc,MULTI
20917,20002,SPORTAGE_G16T_Prestige | 사이드 스텝,"사이드 스텝(강알칼리성 세제 사용 시 변색 위험, 중성세제 권장)",3400000,SINGLE,etc,MULTI
20918,20002,SPORTAGE_G16T_Noblesse | 전자식 4WD,"전자식 4WD, 터레인 모드(오토/스노우/머드/샌드)",2230000,SINGLE,etc,MULTI
20919,20002,SPORTAGE_G16T_Noblesse | 스타일,"235/55 R19 타이어&전면가공 휠, 프로젝션 LED 헤드램프, 프론트/리어 LED 턴시그널램프, 다이내믹 웰컴 라이트, LED 포그램프",890000,SINGLE,wheel,MULTI
20920,20002,SPORTAGE_G16T_Noblesse | 컴포트,"동승석 파워시트, 동승석 워크인 디바이스, 동승석 전동식 허리지지대, 2열 열선시트, 2열 리모트 폴딩 레버",490000,SINGLE,interior,MULTI
20921,20002,SPORTAGE_G16T_Noblesse | 드라이브 와이즈,"전방/후측방/후방 교차충돌 방지 보조, 스마트 크루즈 컨트롤(운전 스타일 연동), 고속도로 주행 보조 2(차로변경 보조), 안전 하차 경고 등",1240000,SINGLE,assistant,MULTI
20922,20002,SPORTAGE_G16T_Noblesse_BASIC | 12.3인치 내비게이션(기본),"12.3인치 내비게이션 기본 적용",0,SINGLE,etc,MULTI
20923,20002,SPORTAGE_G16T_Noblesse | 빌트인 캠 2,"빌트인 캠 2, 증강현실 내비게이션 ※ 12.3인치 내비게이션 적용 시 선택 가능",450000,SINGLE,etc,MULTI
20924,20002,SPORTAGE_G16T_Noblesse | 모니터링,"서라운드 뷰 모니터, 후측방 모니터, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조 등",1140000,SINGLE,assistant,MULTI
20925,20002,SPORTAGE_G16T_Noblesse | KRELL 프리미엄 사운드,"KRELL 프리미엄 사운드(8스피커, 외장앰프)",590000,SINGLE,etc,MULTI
20926,20002,SPORTAGE_G16T_Noblesse | 스마트 커넥트,"헤드업 디스플레이, 기아 디지털 키 2, 지문 인증 시스템, 터치타입 아웃사이드 도어핸들",1190000,SINGLE,assistant,MULTI
20927,20002,SPORTAGE_G16T_Noblesse | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
